,dep_delay
251167,182.0
251168,87.0
251169,179.0
251170,169.0
251171,150.0
251172,45.0
251173,-8.0
251174,117.0
251175,282.0
251176,-10.0
251177,-9.0
251178,-5.0
251179,-3.0
251180,5.0
251181,-10.0
251182,-8.0
251183,-7.0
251184,-6.0
251185,-6.0
251186,-6.0
251187,-6.0
251188,-6.0
251189,-6.0
251190,-5.0
251191,-5.0
251192,-5.0
251193,-5.0
251194,-4.0
251195,-4.0
251196,-4.0
251197,-3.0
251198,12.0
251199,-1.0
251200,1.0
251201,-5.0
251202,-8.0
251203,-3.0
251204,-7.0
251205,-2.0
251206,-5.0
251207,0.0
251208,-8.0
251209,-5.0
251210,-4.0
251211,-5.0
251212,20.0
251213,1.0
251214,-8.0
251215,-7.0
251216,23.0
251217,-7.0
251218,-1.0
251219,-6.0
251220,-5.0
251221,-5.0
251222,-9.0
251223,-3.0
251224,-8.0
251225,-3.0
251226,-7.0
251227,-2.0
251228,0.0
251229,5.0
251230,-1.0
251231,-4.0
251232,-2.0
251233,9.0
251234,9.0
251235,24.0
251236,-1.0
251237,-6.0
251238,0.0
251239,2.0
251240,0.0
251241,-1.0
251242,-12.0
251243,-6.0
251244,-3.0
251245,-11.0
251246,-5.0
251247,-5.0
251248,-5.0
251249,-8.0
251250,-4.0
251251,-7.0
251252,-3.0
251253,-7.0
251254,-6.0
251255,-6.0
251256,-5.0
251257,-5.0
251258,-5.0
251259,-3.0
251260,-4.0
251261,-3.0
251262,-2.0
251263,-13.0
251264,-3.0
251265,-6.0
251266,0.0
251267,0.0
251268,0.0
251269,-3.0
251270,-2.0
251271,-7.0
251272,36.0
251273,-4.0
251274,-2.0
251275,-11.0
251276,-10.0
251277,25.0
251278,13.0
251279,-6.0
251280,-5.0
251281,-9.0
251282,-1.0
251283,-6.0
251284,-3.0
251285,-3.0
251286,-1.0
251287,-1.0
251288,-6.0
251289,-7.0
251290,-2.0
251291,-5.0
251292,-3.0
251293,-1.0
251294,-6.0
251295,1.0
251296,-4.0
251297,-10.0
251298,-7.0
251299,-6.0
251300,-3.0
251301,-4.0
251302,-1.0
251303,0.0
251304,-8.0
251305,-3.0
251306,-11.0
251307,-3.0
251308,-8.0
251309,-7.0
251310,-7.0
251311,-7.0
251312,-7.0
251313,-5.0
251314,-6.0
251315,-5.0
251316,1.0
251317,-4.0
251318,-4.0
251319,0.0
251320,-8.0
251321,-1.0
251322,-6.0
251323,-1.0
251324,0.0
251325,-10.0
251326,-5.0
251327,102.0
251328,-4.0
251329,-8.0
251330,2.0
251331,-3.0
251332,-6.0
251333,-7.0
251334,-3.0
251335,9.0
251336,0.0
251337,0.0
251338,-4.0
251339,-8.0
251340,-7.0
251341,44.0
251342,-5.0
251343,-1.0
251344,46.0
251345,75.0
251346,-7.0
251347,-5.0
251348,-9.0
251349,12.0
251350,-7.0
251351,-6.0
251352,-1.0
251353,-10.0
251354,-8.0
251355,-4.0
251356,-8.0
251357,-3.0
251358,-4.0
251359,-3.0
251360,-2.0
251361,-2.0
251362,-6.0
251363,8.0
251364,-4.0
251365,-4.0
251366,-10.0
251367,-8.0
251368,-3.0
251369,-2.0
251370,-6.0
251371,5.0
251372,-9.0
251373,-9.0
251374,-3.0
251375,-6.0
251376,-8.0
251377,-7.0
251378,1.0
251379,-6.0
251380,5.0
251381,2.0
251382,-8.0
251383,39.0
251384,-3.0
251385,40.0
251386,-7.0
251387,11.0
251388,-4.0
251389,-3.0
251390,0.0
251391,-6.0
251392,-3.0
251393,11.0
251394,-3.0
251395,-2.0
251396,12.0
251397,-5.0
251398,-4.0
251399,-8.0
251400,-7.0
251401,-7.0
251402,-1.0
251403,-7.0
251404,-6.0
251405,-3.0
251406,-16.0
251407,-4.0
251408,6.0
251409,-2.0
251410,-2.0
251411,-2.0
251412,-3.0
251413,2.0
251414,2.0
251415,-11.0
251416,-6.0
251417,-6.0
251418,72.0
251419,-5.0
251420,2.0
251421,-4.0
251422,11.0
251423,-2.0
251424,-7.0
251425,29.0
251426,24.0
251427,66.0
251428,2.0
251429,-7.0
251430,-10.0
251431,161.0
251432,-12.0
251433,-10.0
251434,142.0
251435,-5.0
251436,-6.0
251437,-4.0
251438,75.0
251439,0.0
251440,-4.0
251441,-9.0
251442,11.0
251443,-2.0
251444,5.0
251445,-1.0
251446,-6.0
251447,-1.0
251448,-4.0
251449,23.0
251450,11.0
251451,-10.0
251452,-6.0
251453,102.0
251454,18.0
251455,-1.0
251456,0.0
251457,-9.0
251458,-7.0
251459,-8.0
251460,-7.0
251461,-7.0
251462,-6.0
251463,-7.0
251464,-1.0
251465,-5.0
251466,-9.0
251467,-5.0
251468,-5.0
251469,-4.0
251470,-4.0
251471,-9.0
251472,-3.0
251473,0.0
251474,-8.0
251475,-4.0
251476,-5.0
251477,78.0
251478,-9.0
251479,-2.0
251480,-10.0
251481,0.0
251482,-4.0
251483,-7.0
251484,-1.0
251485,-4.0
251486,-9.0
251487,3.0
251488,-6.0
251489,0.0
251490,-5.0
251491,-3.0
251492,-2.0
251493,-1.0
251494,-2.0
251495,-2.0
251496,-1.0
251497,0.0
251498,2.0
251499,-11.0
251500,0.0
251501,28.0
251502,-6.0
251503,-6.0
251504,-5.0
251505,-6.0
251506,45.0
251507,2.0
251508,-10.0
251509,-10.0
251510,-5.0
251511,-8.0
251512,-2.0
251513,-9.0
251514,-7.0
251515,-7.0
251516,-7.0
251517,-5.0
251518,1.0
251519,-9.0
251520,-4.0
251521,0.0
251522,0.0
251523,-1.0
251524,-6.0
251525,-8.0
251526,-2.0
251527,-10.0
251528,6.0
251529,-8.0
251530,0.0
251531,-7.0
251532,-10.0
251533,-10.0
251534,10.0
251535,-4.0
251536,59.0
251537,-5.0
251538,-5.0
251539,-4.0
251540,-1.0
251541,-6.0
251542,2.0
251543,3.0
251544,-6.0
251545,0.0
251546,-5.0
251547,-12.0
251548,4.0
251549,-8.0
251550,-12.0
251551,-7.0
251552,-7.0
251553,-5.0
251554,-6.0
251555,-6.0
251556,-5.0
251557,-4.0
251558,-2.0
251559,-8.0
251560,-2.0
251561,-3.0
251562,2.0
251563,-2.0
251564,2.0
251565,3.0
251566,96.0
251567,-1.0
251568,-6.0
251569,56.0
251570,1.0
251571,-4.0
251572,14.0
251573,69.0
251574,-6.0
251575,11.0
251576,-4.0
251577,-3.0
251578,-4.0
251579,11.0
251580,4.0
251581,26.0
251582,-9.0
251583,-5.0
251584,-14.0
251585,-3.0
251586,-5.0
251587,-6.0
251588,7.0
251589,40.0
251590,1.0
251591,-2.0
251592,-3.0
251593,-4.0
251594,-5.0
251595,0.0
251596,-3.0
251597,3.0
251598,-2.0
251599,-11.0
251600,-11.0
251601,-7.0
251602,-9.0
251603,-9.0
251604,-9.0
251605,-8.0
251606,-7.0
251607,-5.0
251608,-6.0
251609,-5.0
251610,25.0
251611,-9.0
251612,-5.0
251613,4.0
251614,-1.0
251615,-4.0
251616,-3.0
251617,-2.0
251618,-1.0
251619,19.0
251620,0.0
251621,-13.0
251622,2.0
251623,-9.0
251624,-4.0
251625,7.0
251626,-3.0
251627,53.0
251628,-7.0
251629,-8.0
251630,12.0
251631,-8.0
251632,-4.0
251633,36.0
251634,2.0
251635,0.0
251636,3.0
251637,3.0
251638,6.0
251639,-5.0
251640,-4.0
251641,-9.0
251642,-13.0
251643,-8.0
251644,-7.0
251645,29.0
251646,-5.0
251647,1.0
251648,9.0
251649,25.0
251650,0.0
251651,33.0
251652,2.0
251653,-7.0
251654,-10.0
251655,-5.0
251656,-5.0
251657,-3.0
251658,-8.0
251659,-8.0
251660,-7.0
251661,2.0
251662,28.0
251663,-6.0
251664,-7.0
251665,-6.0
251666,-1.0
251667,-5.0
251668,0.0
251669,0.0
251670,-5.0
251671,0.0
251672,1.0
251673,4.0
251674,-8.0
251675,-5.0
251676,-3.0
251677,-8.0
251678,-12.0
251679,4.0
251680,9.0
251681,-3.0
251682,-2.0
251683,-5.0
251684,-5.0
251685,-5.0
251686,-2.0
251687,-5.0
251688,-14.0
251689,20.0
251690,-4.0
251691,0.0
251692,20.0
251693,8.0
251694,-7.0
251695,3.0
251696,-4.0
251697,12.0
251698,2.0
251699,-7.0
251700,-1.0
251701,0.0
251702,-1.0
251703,1.0
251704,1.0
251705,-3.0
251706,-8.0
251707,-11.0
251708,-3.0
251709,-5.0
251710,0.0
251711,-5.0
251712,-5.0
251713,-5.0
251714,-8.0
251715,-3.0
251716,3.0
251717,-7.0
251718,-7.0
251719,-7.0
251720,0.0
251721,-2.0
251722,-6.0
251723,-6.0
251724,-6.0
251725,-5.0
251726,0.0
251727,0.0
251728,3.0
251729,-3.0
251730,-3.0
251731,-7.0
251732,-1.0
251733,-6.0
251734,16.0
251735,-7.0
251736,2.0
251737,-2.0
251738,-4.0
251739,-1.0
251740,5.0
251741,-8.0
251742,12.0
251743,3.0
251744,-10.0
251745,35.0
251746,0.0
251747,-5.0
251748,0.0
251749,-7.0
251750,-4.0
251751,-9.0
251752,-5.0
251753,-1.0
251754,-5.0
251755,-8.0
251756,-12.0
251757,-2.0
251758,28.0
251759,-5.0
251760,-2.0
251761,-3.0
251762,57.0
251763,-8.0
251764,2.0
251765,2.0
251766,-6.0
251767,25.0
251768,14.0
251769,-4.0
251770,-8.0
251771,10.0
251772,-3.0
251773,-5.0
251774,-1.0
251775,-1.0
251776,-4.0
251777,-10.0
251778,-5.0
251779,-5.0
251780,0.0
251781,15.0
251782,53.0
251783,39.0
251784,-6.0
251785,-9.0
251786,-10.0
251787,-5.0
251788,-9.0
251789,-7.0
251790,-3.0
251791,-3.0
251792,-3.0
251793,-5.0
251794,-6.0
251795,-11.0
251796,-4.0
251797,-5.0
251798,-5.0
251799,-5.0
251800,-4.0
251801,-3.0
251802,-3.0
251803,-3.0
251804,-1.0
251805,58.0
251806,57.0
251807,-7.0
251808,-13.0
251809,18.0
251810,-9.0
251811,-3.0
251812,-9.0
251813,-2.0
251814,-11.0
251815,-5.0
251816,4.0
251817,-3.0
251818,-1.0
251819,3.0
251820,-2.0
251821,9.0
251822,-9.0
251823,-4.0
251824,-2.0
251825,-6.0
251826,-4.0
251827,-5.0
251828,0.0
251829,-4.0
251830,-2.0
251831,-8.0
251832,-1.0
251833,6.0
251834,-10.0
251835,-1.0
251836,-8.0
251837,3.0
251838,-3.0
251839,63.0
251840,-10.0
251841,-5.0
251842,-7.0
251843,5.0
251844,-1.0
251845,-1.0
251846,-11.0
251847,-15.0
251848,-2.0
251849,-7.0
251850,-6.0
251851,-5.0
251852,-8.0
251853,-8.0
251854,-7.0
251855,-6.0
251856,-5.0
251857,-6.0
251858,-5.0
251859,-3.0
251860,5.0
251861,-4.0
251862,-3.0
251863,3.0
251864,-1.0
251865,-6.0
251866,-1.0
251867,0.0
251868,-11.0
251869,-8.0
251870,-6.0
251871,9.0
251872,-9.0
251873,0.0
251874,-6.0
251875,10.0
251876,0.0
251877,-5.0
251878,16.0
251879,0.0
251880,-2.0
251881,-1.0
251882,-6.0
251883,2.0
251884,10.0
251885,0.0
251886,33.0
251887,-1.0
251888,80.0
251889,56.0
251890,-8.0
251891,-7.0
251892,-5.0
251893,-4.0
251894,-4.0
251895,-5.0
251896,1.0
251897,86.0
251898,6.0
251899,87.0
251900,-3.0
251901,-7.0
251902,-8.0
251903,175.0
251904,-2.0
251905,3.0
251906,16.0
251907,-4.0
251908,17.0
251909,-2.0
251910,8.0
251911,20.0
251912,-4.0
251913,2.0
251914,16.0
251915,-2.0
251916,0.0
251917,6.0
251918,5.0
251919,-6.0
251920,-10.0
251921,-8.0
251922,-3.0
251923,-2.0
251924,38.0
251925,-6.0
251926,-5.0
251927,-5.0
251928,-3.0
251929,-3.0
251930,-2.0
251931,-7.0
251932,-1.0
251933,0.0
251934,-3.0
251935,-7.0
251936,0.0
251937,1.0
251938,4.0
251939,9.0
251940,36.0
251941,-8.0
251942,-6.0
251943,-6.0
251944,-6.0
251945,9.0
251946,0.0
251947,1.0
251948,2.0
251949,-8.0
251950,-1.0
251951,-16.0
251952,0.0
251953,-9.0
251954,-7.0
251955,-7.0
251956,-7.0
251957,-8.0
251958,-7.0
251959,-2.0
251960,-6.0
251961,-5.0
251962,-5.0
251963,26.0
251964,7.0
251965,-3.0
251966,34.0
251967,-11.0
251968,-3.0
251969,34.0
251970,-6.0
251971,-9.0
251972,4.0
251973,-6.0
251974,-6.0
251975,0.0
251976,-8.0
251977,-10.0
251978,-4.0
251979,17.0
251980,19.0
251981,-10.0
251982,-10.0
251983,-4.0
251984,-8.0
251985,-7.0
251986,4.0
251987,-5.0
251988,-12.0
251989,-5.0
251990,-5.0
251991,-9.0
251992,-4.0
251993,-4.0
251994,-3.0
251995,-3.0
251996,22.0
251997,-12.0
251998,-2.0
251999,-2.0
252000,-2.0
252001,9.0
252002,-6.0
252003,-6.0
252004,-9.0
252005,92.0
252006,3.0
252007,-6.0
252008,51.0
252009,1.0
252010,52.0
252011,10.0
252012,-1.0
252013,-8.0
252014,-3.0
252015,17.0
252016,23.0
252017,-1.0
252018,22.0
252019,-10.0
252020,-3.0
252021,-6.0
252022,-6.0
252023,-6.0
252024,5.0
252025,-9.0
252026,-4.0
252027,-3.0
252028,-3.0
252029,-11.0
252030,4.0
252031,-2.0
252032,-3.0
252033,7.0
252034,-9.0
252035,-2.0
252036,-6.0
252037,-8.0
252038,-2.0
252039,-3.0
252040,45.0
252041,-10.0
252042,14.0
252043,-8.0
252044,-3.0
252045,-8.0
252046,-7.0
252047,8.0
252048,-6.0
252049,5.0
252050,0.0
252051,-4.0
252052,-7.0
252053,-4.0
252054,24.0
252055,1.0
252056,-8.0
252057,-8.0
252058,3.0
252059,-7.0
252060,-7.0
252061,-4.0
252062,10.0
252063,-16.0
252064,-9.0
252065,-5.0
252066,-11.0
252067,-3.0
252068,-5.0
252069,5.0
252070,-7.0
252071,17.0
252072,-2.0
252073,-6.0
252074,-6.0
252075,-3.0
252076,4.0
252077,-14.0
252078,5.0
252079,-15.0
252080,-8.0
252081,129.0
252082,4.0
252083,31.0
252084,-6.0
252085,15.0
252086,-13.0
252087,-8.0
252088,41.0
252089,69.0
252090,-9.0
252091,-4.0
252092,-7.0
252093,-6.0
252094,-4.0
252095,-7.0
252096,78.0
252097,-6.0
252098,-5.0
252099,-5.0
252100,1.0
252101,-2.0
252102,1.0
252103,6.0
252104,-8.0
252105,-8.0
252106,-8.0
252107,0.0
252108,51.0
252109,7.0
252110,-7.0
252111,-8.0
252112,58.0
252113,-1.0
252114,-4.0
252115,-5.0
252116,-3.0
252117,-8.0
252118,-6.0
252119,-2.0
252120,-10.0
252121,10.0
252122,-8.0
252123,99.0
252124,100.0
252125,168.0
252126,-11.0
252127,43.0
252128,-12.0
252129,39.0
252130,-3.0
252131,-7.0
252132,0.0
252133,21.0
252134,-10.0
252135,-8.0
252136,-7.0
252137,-4.0
252138,-3.0
252139,-2.0
252140,-3.0
252141,-9.0
252142,-9.0
252143,-9.0
252144,-9.0
252145,-8.0
252146,-8.0
252147,-8.0
252148,-7.0
252149,-7.0
252150,-7.0
252151,-6.0
252152,-6.0
252153,-4.0
252154,-4.0
252155,-3.0
252156,-3.0
252157,-2.0
252158,-2.0
252159,-10.0
252160,0.0
252161,-5.0
252162,-4.0
252163,-5.0
252164,-5.0
252165,10.0
252166,-5.0
252167,-8.0
252168,3.0
252169,-6.0
252170,0.0
252171,-7.0
252172,-2.0
252173,-11.0
252174,-5.0
252175,-3.0
252176,-8.0
252177,-6.0
252178,-11.0
252179,-5.0
252180,-5.0
252181,-5.0
252182,-5.0
252183,7.0
252184,-3.0
252185,-3.0
252186,-2.0
252187,-6.0
252188,-1.0
252189,1.0
252190,-5.0
252191,-7.0
252192,-5.0
252193,-3.0
252194,-8.0
252195,-3.0
252196,-7.0
252197,4.0
252198,0.0
252199,0.0
252200,11.0
252201,-4.0
252202,-6.0
252203,-7.0
252204,-7.0
252205,-6.0
252206,-5.0
252207,-5.0
252208,-8.0
252209,-8.0
252210,-8.0
252211,-6.0
252212,-7.0
252213,-2.0
252214,-6.0
252215,-6.0
252216,-6.0
252217,-6.0
252218,-6.0
252219,-5.0
252220,-9.0
252221,10.0
252222,-12.0
252223,-2.0
252224,-2.0
252225,-2.0
252226,-1.0
252227,0.0
252228,-4.0
252229,-9.0
252230,-4.0
252231,-8.0
252232,-7.0
252233,5.0
252234,6.0
252235,7.0
252236,-7.0
252237,15.0
252238,15.0
252239,-8.0
252240,-7.0
252241,-6.0
252242,-1.0
252243,-5.0
252244,-8.0
252245,-2.0
252246,-6.0
252247,-4.0
252248,-3.0
252249,-9.0
252250,-6.0
252251,-6.0
252252,0.0
252253,-8.0
252254,3.0
252255,-4.0
252256,-3.0
252257,-2.0
252258,-7.0
252259,-4.0
252260,0.0
252261,-4.0
252262,-5.0
252263,0.0
252264,-9.0
252265,-4.0
252266,-8.0
252267,1.0
252268,-10.0
252269,-4.0
252270,-5.0
252271,-9.0
252272,-8.0
252273,-4.0
252274,-2.0
252275,-7.0
252276,-6.0
252277,-5.0
252278,-11.0
252279,-5.0
252280,-15.0
252281,-5.0
252282,-3.0
252283,-2.0
252284,-2.0
252285,-10.0
252286,-2.0
252287,-7.0
252288,-1.0
252289,0.0
252290,1.0
252291,-4.0
252292,-4.0
252293,-8.0
252294,-5.0
252295,-7.0
252296,-2.0
252297,-6.0
252298,-5.0
252299,0.0
252300,-4.0
252301,12.0
252302,-3.0
252303,-2.0
252304,8.0
252305,-8.0
252306,-3.0
252307,15.0
252308,6.0
252309,-3.0
252310,28.0
252311,-11.0
252312,-6.0
252313,-10.0
252314,0.0
252315,-4.0
252316,-4.0
252317,-4.0
252318,-4.0
252319,-2.0
252320,-3.0
252321,-4.0
252322,-7.0
252323,0.0
252324,-9.0
252325,-3.0
252326,-4.0
252327,-4.0
252328,-2.0
252329,-7.0
252330,-7.0
252331,0.0
252332,1.0
252333,-5.0
252334,-8.0
252335,-7.0
252336,0.0
252337,9.0
252338,-5.0
252339,0.0
252340,-3.0
252341,-4.0
252342,-6.0
252343,-5.0
252344,-4.0
252345,36.0
252346,-1.0
252347,55.0
252348,-5.0
252349,-9.0
252350,-4.0
252351,166.0
252352,-2.0
252353,0.0
252354,-5.0
252355,0.0
252356,0.0
252357,-6.0
252358,6.0
252359,-8.0
252360,-8.0
252361,14.0
252362,-6.0
252363,-1.0
252364,-5.0
252365,-5.0
252366,-5.0
252367,-5.0
252368,-4.0
252369,-4.0
252370,-4.0
252371,-1.0
252372,0.0
252373,-9.0
252374,-8.0
252375,-8.0
252376,3.0
252377,58.0
252378,24.0
252379,-1.0
252380,-6.0
252381,-8.0
252382,-7.0
252383,-6.0
252384,-5.0
252385,-5.0
252386,-3.0
252387,-16.0
252388,-12.0
252389,26.0
252390,-5.0
252391,-13.0
252392,1.0
252393,-6.0
252394,-9.0
252395,-7.0
252396,-7.0
252397,-6.0
252398,0.0
252399,-5.0
252400,-6.0
252401,51.0
252402,-8.0
252403,-2.0
252404,59.0
252405,-1.0
252406,-6.0
252407,0.0
252408,14.0
252409,-6.0
252410,-5.0
252411,-5.0
252412,-4.0
252413,-9.0
252414,-10.0
252415,-8.0
252416,-9.0
252417,-9.0
252418,-7.0
252419,-6.0
252420,-2.0
252421,-6.0
252422,-5.0
252423,-5.0
252424,-10.0
252425,-4.0
252426,102.0
252427,-2.0
252428,-6.0
252429,66.0
252430,-2.0
252431,-7.0
252432,-6.0
252433,7.0
252434,0.0
252435,-9.0
252436,0.0
252437,-5.0
252438,-3.0
252439,-7.0
252440,-3.0
252441,-6.0
252442,-8.0
252443,-7.0
252444,-4.0
252445,-1.0
252446,24.0
252447,-5.0
252448,-6.0
252449,-5.0
252450,-4.0
252451,2.0
252452,-1.0
252453,-6.0
252454,-1.0
252455,-1.0
252456,-1.0
252457,2.0
252458,4.0
252459,8.0
252460,12.0
252461,-3.0
252462,-4.0
252463,-4.0
252464,-3.0
252465,-3.0
252466,-11.0
252467,-7.0
252468,-11.0
252469,-6.0
252470,-8.0
252471,-2.0
252472,-9.0
252473,-8.0
252474,-8.0
252475,-6.0
252476,-5.0
252477,-7.0
252478,-1.0
252479,0.0
252480,-5.0
252481,-4.0
252482,7.0
252483,2.0
252484,-7.0
252485,0.0
252486,-3.0
252487,-8.0
252488,-2.0
252489,-6.0
252490,-10.0
252491,-5.0
252492,-9.0
252493,-9.0
252494,-6.0
252495,-4.0
252496,-3.0
252497,182.0
252498,-2.0
252499,0.0
252500,25.0
252501,-5.0
252502,3.0
252503,-5.0
252504,-4.0
252505,6.0
252506,1.0
252507,-13.0
252508,-10.0
252509,-4.0
252510,-4.0
252511,-8.0
252512,-7.0
252513,-7.0
252514,-6.0
252515,-6.0
252516,-7.0
252517,-6.0
252518,-1.0
252519,-6.0
252520,-3.0
252521,-3.0
252522,-9.0
252523,-1.0
252524,6.0
252525,-2.0
252526,-3.0
252527,-7.0
252528,3.0
252529,3.0
252530,-2.0
252531,-7.0
252532,-2.0
252533,-2.0
252534,-7.0
252535,-3.0
252536,3.0
252537,-4.0
252538,27.0
252539,2.0
252540,-3.0
252541,3.0
252542,-7.0
252543,18.0
252544,-6.0
252545,-3.0
252546,28.0
252547,-4.0
252548,1.0
252549,-8.0
252550,-7.0
252551,-6.0
252552,-1.0
252553,5.0
252554,-9.0
252555,22.0
252556,-8.0
252557,7.0
252558,-7.0
252559,-6.0
252560,-5.0
252561,-2.0
252562,-4.0
252563,-4.0
252564,-4.0
252565,-2.0
252566,-1.0
252567,18.0
252568,-2.0
252569,-1.0
252570,-3.0
252571,15.0
252572,3.0
252573,13.0
252574,3.0
252575,-7.0
252576,-6.0
252577,16.0
252578,8.0
252579,14.0
252580,-2.0
252581,-1.0
252582,-13.0
252583,48.0
252584,-5.0
252585,25.0
252586,5.0
252587,21.0
252588,0.0
252589,0.0
252590,20.0
252591,18.0
252592,3.0
252593,-4.0
252594,24.0
252595,-4.0
252596,14.0
252597,-11.0
252598,-5.0
252599,-3.0
252600,14.0
252601,0.0
252602,15.0
252603,15.0
252604,1.0
252605,-8.0
252606,-8.0
252607,-6.0
252608,40.0
252609,-8.0
252610,-5.0
252611,-6.0
252612,-5.0
252613,-5.0
252614,-5.0
252615,-5.0
252616,0.0
252617,5.0
252618,13.0
252619,-1.0
252620,-1.0
252621,26.0
252622,18.0
252623,40.0
252624,-9.0
252625,7.0
252626,-3.0
252627,14.0
252628,14.0
252629,15.0
252630,-2.0
252631,16.0
252632,7.0
252633,-2.0
252634,5.0
252635,-9.0
252636,-3.0
252637,-2.0
252638,-3.0
252639,-4.0
252640,-2.0
252641,0.0
252642,13.0
252643,1.0
252644,-9.0
252645,2.0
252646,-2.0
252647,18.0
252648,-3.0
252649,-7.0
252650,-7.0
252651,6.0
252652,-3.0
252653,2.0
252654,-7.0
252655,-7.0
252656,-1.0
252657,1.0
252658,-4.0
252659,241.0
252660,-3.0
252661,-6.0
252662,-7.0
252663,-7.0
252664,-3.0
252665,15.0
252666,-4.0
252667,-8.0
252668,-3.0
252669,-8.0
252670,-3.0
252671,54.0
252672,-6.0
252673,-1.0
252674,3.0
252675,-4.0
252676,-3.0
252677,-8.0
252678,-3.0
252679,-2.0
252680,0.0
252681,0.0
252682,-5.0
252683,1.0
252684,1.0
252685,-8.0
252686,-7.0
252687,2.0
252688,-15.0
252689,0.0
252690,0.0
252691,0.0
252692,12.0
252693,-3.0
252694,12.0
252695,3.0
252696,15.0
252697,10.0
252698,15.0
252699,17.0
252700,-6.0
252701,0.0
252702,0.0
252703,1.0
252704,-1.0
252705,9.0
252706,-5.0
252707,-13.0
252708,1.0
252709,57.0
252710,-7.0
252711,24.0
252712,4.0
252713,-5.0
252714,-3.0
252715,3.0
252716,1.0
252717,-6.0
252718,1.0
252719,47.0
252720,78.0
252721,-3.0
252722,2.0
252723,7.0
252724,42.0
252725,20.0
252726,36.0
252727,-3.0
252728,-2.0
252729,59.0
252730,0.0
252731,-7.0
252732,4.0
252733,0.0
252734,66.0
252735,0.0
252736,-4.0
252737,-3.0
252738,76.0
252739,-3.0
252740,-2.0
252741,-1.0
252742,-6.0
252743,-6.0
252744,6.0
252745,-5.0
252746,-2.0
252747,55.0
252748,-3.0
252749,-3.0
252750,-2.0
252751,-1.0
252752,1.0
252753,2.0
252754,-9.0
252755,-7.0
252756,9.0
252757,10.0
252758,25.0
252759,14.0
252760,13.0
252761,-7.0
252762,-16.0
252763,-1.0
252764,47.0
252765,15.0
252766,15.0
252767,-4.0
252768,9.0
252769,-3.0
252770,-8.0
252771,-1.0
252772,-2.0
252773,29.0
252774,-5.0
252775,27.0
252776,4.0
252777,45.0
252778,0.0
252779,2.0
252780,-1.0
252781,-4.0
252782,-4.0
252783,0.0
252784,21.0
252785,8.0
252786,7.0
252787,59.0
252788,9.0
252789,-4.0
252790,-4.0
252791,-3.0
252792,0.0
252793,-6.0
252794,-1.0
252795,-2.0
252796,-12.0
252797,0.0
252798,-2.0
252799,52.0
252800,-7.0
252801,-3.0
252802,-6.0
252803,-5.0
252804,-6.0
252805,13.0
252806,30.0
252807,-5.0
252808,44.0
252809,1.0
252810,-4.0
252811,3.0
252812,63.0
252813,0.0
252814,-7.0
252815,0.0
252816,1.0
252817,-3.0
252818,2.0
252819,3.0
252820,-6.0
252821,4.0
252822,20.0
252823,115.0
252824,5.0
252825,-5.0
252826,30.0
252827,-4.0
252828,41.0
252829,-3.0
252830,-7.0
252831,-7.0
252832,-10.0
252833,14.0
252834,-4.0
252835,-1.0
252836,0.0
252837,-2.0
252838,-4.0
252839,16.0
252840,12.0
252841,72.0
252842,-12.0
252843,-1.0
252844,67.0
252845,-10.0
252846,-7.0
252847,-4.0
252848,-4.0
252849,1.0
252850,-4.0
252851,-4.0
252852,12.0
252853,-3.0
252854,-1.0
252855,59.0
252856,-5.0
252857,30.0
252858,-10.0
252859,16.0
252860,17.0
252861,5.0
252862,0.0
252863,18.0
252864,-2.0
252865,-4.0
252866,8.0
252867,10.0
252868,3.0
252869,-8.0
252870,25.0
252871,9.0
252872,22.0
252873,-6.0
252874,-5.0
252875,0.0
252876,-4.0
252877,-4.0
252878,-3.0
252879,-2.0
252880,-2.0
252881,-1.0
252882,-2.0
252883,25.0
252884,-1.0
252885,52.0
252886,2.0
252887,2.0
252888,6.0
252889,4.0
252890,11.0
252891,-5.0
252892,-5.0
252893,-5.0
252894,-3.0
252895,17.0
252896,13.0
252897,14.0
252898,-2.0
252899,-6.0
252900,0.0
252901,0.0
252902,107.0
252903,36.0
252904,-3.0
252905,42.0
252906,-9.0
252907,29.0
252908,-4.0
252909,25.0
252910,89.0
252911,6.0
252912,-4.0
252913,-4.0
252914,32.0
252915,-2.0
252916,-3.0
252917,-3.0
252918,93.0
252919,-2.0
252920,-2.0
252921,3.0
252922,-4.0
252923,-2.0
252924,4.0
252925,20.0
252926,1.0
252927,-3.0
252928,-4.0
252929,-5.0
252930,27.0
252931,-4.0
252932,-4.0
252933,39.0
252934,-6.0
252935,-8.0
252936,-3.0
252937,7.0
252938,-8.0
252939,17.0
252940,-6.0
252941,-1.0
252942,26.0
252943,-2.0
252944,3.0
252945,-8.0
252946,0.0
252947,-10.0
252948,0.0
252949,35.0
252950,0.0
252951,0.0
252952,-4.0
252953,1.0
252954,3.0
252955,-2.0
252956,14.0
252957,37.0
252958,37.0
252959,7.0
252960,-2.0
252961,140.0
252962,-4.0
252963,-4.0
252964,107.0
252965,7.0
252966,0.0
252967,22.0
252968,-7.0
252969,24.0
252970,-6.0
252971,1.0
252972,1.0
252973,-3.0
252974,-8.0
252975,112.0
252976,-1.0
252977,-4.0
252978,0.0
252979,0.0
252980,27.0
252981,34.0
252982,0.0
252983,10.0
252984,35.0
252985,1.0
252986,1.0
252987,48.0
252988,-2.0
252989,70.0
252990,39.0
